,0,1
715,"[3084.7618644222252, 6778.925675430534, 6778.925675430534, 1366.0705646136726, 0.4798058691562585, -25.08113982623264, 60.82425311669595, -4.187146011011716, 14.85002634077128, 6.7982747414881874, 6.10104579410622, 15.45272231997086, 3.783456754714579, 5.6567597049009954, 10.245465088908508, 0.8628122005973242, 4.186315325344825, 0.9298778888780683, 3.2563507172940107, 0.2178847065679574, 2.6973291365004215, 0.7030592531419451, 0.8935601325201811, 0.3587863215335043, -0.006133924792003648, 99.38401442307692, 635.5510204081633]",hiphop
716,"[2639.572977604036, 5632.823823008956, 5632.823823008956, 1026.5352197471402, 0.42776880186805555, -109.3151077596976, 76.73073034118322, 2.7777310758399563, 19.194768994621146, 0.5628696304780825, 8.237966192912706, -8.042082375239021, 6.011263919367678, -4.280028356995406, 3.6613657688977, -1.5266077335641481, 2.677486690033195, 2.29282693200743, 2.863116181603475, -5.224315223358853, 5.36616066804659, -6.165793119975729, 2.248641145055553, -2.4543236887851694, -5.944054972663885, 92.28515625, 639.6]",hiphop
717,"[2987.7222486369105, 6169.834153395433, 6169.834153395433, 1530.8742183742183, 0.5000749823769352, -31.728670610738323, 59.699739386189634, -2.7435642130521845, 33.421274689327085, 13.094007349062572, 9.40829091907855, -1.7269432976953958, 14.17113011910721, 3.080940484588956, 6.733622337222422, 1.0849880582252507, 3.819554277448953, 1.6547608772544697, 1.2267874257483713, -1.4995967991719188, -0.14122704756239501, -1.54536438877988, 1.800538345662242, 1.5487900870482607, -2.305554266985979, 95.703125, 645.2083333333334]",hiphop
718,"[2145.7496114295827, 4529.626124182413, 4529.626124182413, 789.1363636363636, 0.47543653498463084, -148.07508893723752, 90.56193756230616, -0.2812037605343332, 28.852222727902788, 19.30828708504843, 15.254983465804022, 4.289804629567043, 15.523814220150493, 1.2728273929191298, 11.129222774856867, 8.84883918896713, 6.315310954044421, 1.6291676459942217, 1.426783112448846, -3.4101003871254303, 1.1985669749374301, -0.7188275480741533, 0.7860727826756841, -0.44991369171142065, 1.717850165601861, 99.38401442307692, 626.68]",hiphop
719,"[3460.3049822104695, 7022.0219883350055, 7022.0219883350055, 1729.0347628718193, 0.47558601474892215, -102.87786196995489, 30.646168154428963, 20.85638670046462, 45.674432143452414, 9.68394913960317, 8.775242792658203, 1.5613816062727641, 12.38266047960666, 0.556377810024521, 5.136695626744481, -2.7195399992016984, 8.173220200238024, -1.3245122886900655, 3.325418001556083, 1.237877913629948, 3.229549322147703, -2.7137449242523686, 5.749773111638963, -0.7239445239037555, 2.699598750555586, 103.359375, 638.4901960784314]",hiphop
720,"[3297.406172847103, 7077.337688968242, 7077.337688968242, 1209.9082191739424, 0.48933130506318484, -59.325880531118884, 36.27533713388907, 39.86483217508487, 49.98747512935631, 10.13926179231082, 16.890988610399685, 9.783788631267571, 4.441878744264955, 2.44395659423404, 1.7053632275409039, 2.3698207494439707, 3.9174235757442584, 3.1728451668324755, 2.6314957745621075, 3.2281059370200342, 1.4769126433924908, -0.6995845005225426, -3.1627138093160294, -2.0921680467379797, -2.3733937346069753, 135.99917763157896, 646.7014925373135]",hiphop
721,"[2702.621719180892, 5555.272771661932, 5555.272771661932, 1194.6884322174346, 0.4253970210874756, -77.00287274427076, 68.31999323535425, -0.6471686935416653, 30.710211468687394, 3.951058466845761, 5.49532784532266, 3.3877218794927524, 3.0474291655995662, 5.650206763498713, 4.725109686267584, 4.285636938884978, 3.461019111327386, 2.8880734305080256, 1.4370074458678759, -2.2971287311733155, -2.5650358753500413, -5.015092172568076, -3.964157289954681, -5.721849904200515, -0.039238637600934545, 92.28515625, 644.0425531914893]",hiphop
722,"[1734.6325447857403, 3551.537972647187, 3551.537972647187, 725.331447550144, 0.3903978543778986, -161.61150270963978, 104.05720298579915, -10.898896722756511, 43.76289693089214, 13.971452402862003, 14.451491495355759, 7.496471108105467, 9.480767286226424, 6.420551979374559, 6.986668949752313, 1.351150201072152, 4.445960575945897, -2.9318804765735664, -3.210487978309964, 0.04128342146485489, 4.153815100235621, -6.43132137728061, -4.956651450193328, -4.206301076848153, -2.26993639288833, 107.666015625, 640.68]",hiphop
723,"[2291.1407217313126, 4820.722950804814, 4820.722950804814, 1135.2928554807086, 0.5035680120905053, -122.75896531648476, 94.99863643735614, -29.362813991141568, 46.7706729651304, -15.986864585385364, 27.096471473336784, -13.115315928435379, 20.237982931781048, -5.375625065603536, 15.450763194148948, -6.907593260858642, 15.635310310511409, -6.7007106797446, 8.275170046662971, -0.7537075168243462, 9.404281510363472, 1.2546535450884058, 1.6689153438636286, 0.49046083790584494, 1.621469716370548, 107.666015625, 639.3846153846154]",hiphop
724,"[1752.6267888778234, 3490.710420896172, 3490.710420896172, 832.4644829055567, 0.42479774028531764, -128.15821690265426, 124.53764159741725, -37.17137428407188, 43.883539598644596, -12.75136301280138, 18.993833910963048, -9.269935078535909, 19.771551750889525, -6.87363827059796, 13.463645827041596, -5.966476367482243, 12.313367779930843, -4.637644880928275, 5.824820275958696, -2.861805907262814, 3.681964156528328, -1.8732867811079583, -0.14913142657628264, -2.0536789222102954, -3.2245174277707345, 107.666015625, 629.0754716981132]",hiphop
725,"[2582.2039542385187, 5731.928835556844, 5731.928835556844, 1161.9930068873396, 0.4740488808138368, -111.16288136325936, 80.61549675601903, -0.8804281518392105, 50.62040645713843, -13.462735458677248, 35.314023674798655, -14.834363082246904, 21.1869351142763, -13.571439892987634, 19.616308442745495, -11.755929025297432, 16.965011167982897, -9.355464362726757, 8.697414154007769, -9.881428062573177, 5.81474027465412, -9.132330313936464, 0.871524729590692, -5.987683482040729, -0.3132016846070025, 151.99908088235293, 655.6133333333333]",hiphop
726,"[2367.6617217438406, 5016.403644322796, 5016.403644322796, 1109.9224229896313, 0.4477661337950339, -121.97275246349935, 89.621756803826, -25.791139274713107, 40.96336103722881, -4.292483241126182, 27.567527718216617, -15.569520861941756, 22.40624153838803, -10.840630214078532, 19.81344946333133, -8.645474221895196, 19.086763730754118, -8.4756277379453, 9.426418549781586, -3.3989210059941346, 0.9770206220357239, -5.642833258497421, 2.0052014966316207, -4.324120835641986, 1.8821310358955516, 103.359375, 639.0784313725491]",hiphop
727,"[3258.4154375214102, 7619.922781322506, 7619.922781322506, 1263.6862830427594, 0.44695084226169707, -104.80199371187895, 64.01404589978628, 28.80845717791062, 10.573615075635402, 15.186722866774753, 13.067346073763465, 8.022514831804905, 5.2427404122735215, 6.753813403693115, 5.128403774260496, 4.453503299808114, 4.47366265941521, 3.3575009657295642, 2.4275989661965625, 0.19113867553495337, -1.519864795725752, -2.561920920789102, -1.190952707897209, -2.197093407984473, -1.882875101751904, 112.34714673913044, 639.7962962962963]",hiphop
728,"[2457.193778445554, 5319.679953835227, 5319.679953835227, 1036.093091528955, 0.3457660036057779, -182.98638439481843, 95.95798784369997, 43.95118320081441, 13.522643896924356, 5.985373559613101, -3.0218421476096773, 3.0867763635234815, -9.800139701462024, -3.76952609376493, 5.308994319275291, -1.0462526250748225, 7.543075466270098, 5.8548064202653025, -0.2973655747745938, 0.500533289252195, 0.7634898451536769, -5.528616275374335, -5.229318444395103, -3.3058648970755753, -5.0858519444103045, 161.4990234375, 677.3205128205128]",hiphop
729,"[2544.783786228611, 5683.599867676914, 5683.599867676914, 957.7904906965007, 0.4220911316891006, -66.1058980488577, 74.90462446055021, 20.647408334620888, 39.30727810885861, 8.163805463247774, 15.139931508047457, -0.3756671661804992, 5.572904492862924, 1.4658873487670385, -0.6467831269805268, -1.5596680761533552, 1.4412634268898332, -2.401067260297142, -2.1906733696527043, -4.327821954255684, -4.412983798287791, -5.125036835779558, -4.297690513156791, -6.3407511857712775, -5.0138201244165534, 95.703125, 639.0425531914893]",hiphop
730,"[2355.7292439725215, 5177.136598662268, 5177.136598662268, 702.5449006790633, 0.49165824939566627, -101.04390585090381, 72.40503122954014, -2.372118113785231, 46.026988065743744, 5.533307394590675, 24.22011558221376, 3.5536925201956153, 14.538428384434962, 5.6565084339887095, 13.524947605691882, 4.965131518733603, 9.908259727771444, 2.930361245358573, -3.015570686127385, -1.2496987368706274, 2.313653547463757, -2.811912839066504, 1.7630516460474803, 0.8569010390750738, -4.35831725674479, 99.38401442307692, 623.6875]",hiphop
731,"[2896.94244682945, 6007.127463600852, 6007.127463600852, 1017.7742790851839, 0.44945108461913663, -74.73235013473575, 48.884240475115796, 3.82205319234388, 36.29385980569953, 12.973280430922808, 13.44945950463253, 9.118987593837568, 12.729067563262866, 2.4945938544894943, 12.09411235447227, 8.994330148285101, 3.909668683028565, 4.784868147944868, 1.4927778721224478, 3.05122725257499, 4.438498709235125, -4.181722832172291, 2.8463388025279897, 2.761772337029086, 2.777157339226756, 92.28515625, 638.7391304347826]",hiphop
732,"[2735.7751415341695, 5419.955522223027, 5419.955522223027, 1577.696382862341, 0.5624469637059203, -92.60460310317555, 77.39359343497925, -32.74525560353106, 54.568730001515895, -13.190123414314934, 33.64670419886861, -12.060784655907753, 28.014589074461895, -11.942490374158863, 18.82566358968263, -6.647935491746728, 13.038724047391675, -7.003042119218677, 7.070023011827631, -4.525836197916674, 6.488729111836922, -2.969538137670597, 3.7009514986903365, -5.405600280684291, -4.211085513968153, 112.34714673913044, 625.811320754717]",hiphop
733,"[1470.3116285892318, 3279.08383256598, 3279.08383256598, 519.2703469659743, 0.5205440793331791, -215.9643452073873, 122.5288801884796, 0.908286613368711, 39.340569624183594, 9.275824469183531, 26.041864219553595, -4.0473537924317275, 18.25506566135904, -6.520186491246538, 13.91714399642815, -3.0748903698886987, 8.889489201421249, -4.348292335965612, 4.695769680571414, -0.11031618495288387, 0.9172238896974644, -1.9231705384414428, -1.7711654972822428, 1.1679938751371683, -4.01457712095966, 198.76802884615384, 641.63]",hiphop
734,"[3377.7534022373447, 6893.997369398927, 6893.997369398927, 1551.9029363390093, 0.403839907990742, -63.99711238219902, 50.78819963265813, 6.628527222158788, 27.827554511622207, 6.646675536067127, 0.30345386040490613, 2.832393807447432, 3.226691363736626, 0.15854351820122473, 0.6111365706553601, 0.10150749123240002, -5.0557981607092115, 2.6706445024541514, -1.6373607105493508, 3.1062553579323717, 5.163289128157198, -0.8321159926932191, 4.851248745137968, 0.24205752737578506, -4.865187053883791, 95.703125, 635.6170212765958]",hiphop
735,"[1929.7340815907535, 4412.291545823666, 4412.291545823666, 542.4195444503879, 0.4589996383271454, -169.8902420975906, 98.03752753250924, -11.322622525707484, 38.25640096212286, 5.076865009036157, 25.40872003695335, -11.839297624232339, 25.134600095185615, -5.540793552234793, 19.21935212218012, -2.913845999166022, 18.212899316494862, 6.0938465038106555, 13.96551902984521, -0.2949944167386986, 12.498983914645079, 0.4166600618788158, 1.652476534865171, 1.5151682458390214, 2.8036156812258715, 151.99908088235293, 631.068493150685]",hiphop
736,"[1846.294039599705, 3875.144597833807, 3875.144597833807, 618.2377243240684, 0.4446610392010038, -154.78525961874132, 113.06908931919524, -3.8363876359086815, 18.290987916392744, 13.332335120711832, 8.436299511045, 8.842357662404774, 11.336745170300103, 8.99574366155614, 10.144478242608677, 6.199522243583446, 9.773731442913826, 9.389556645102084, 2.337951553544682, 2.9183422335220848, 7.596979447519138, -2.649451269389166, 0.9043794049509308, 0.5036026608744166, 0.8059659910033028, 89.10290948275862, 811.5757575757576]",hiphop
737,"[1811.1898819257808, 3890.173821327581, 3890.173821327581, 514.9940918170911, 0.4003952080940751, -113.67067047645281, 87.02968103296982, -0.6442507350064123, 52.2898831121498, 19.381619907440957, 19.687909855916722, 15.395122765298945, 13.716248432540667, 6.951493692465505, 9.078025597905292, 7.976443365026514, 4.423301675126993, -0.15444157356949548, -0.4376688251323698, 0.2245078871120953, -0.8332925043602152, -2.1786572650453793, -2.0002367653680015, -4.449685676983566, -4.29856460519749, 89.10290948275862, 638.1860465116279]",hiphop
738,"[3079.1279103844035, 7003.520269902842, 7003.520269902842, 1072.6902933541253, 0.5068262134909598, -144.88973047548254, 66.67335595359864, 44.27025201225436, 22.514738873428623, 6.508246867729597, 8.849253169321381, 11.889134613675832, 5.838657811447035, 3.047916043794753, 6.4573625134705015, 3.566270797438711, 2.5238268417411303, 3.8313003125152982, 3.7220388463307605, 6.825730915889668, 5.068255122690563, 0.47952188837869875, 1.080769207923901, 1.9519616239202007, -0.07709884845976779, 107.666015625, 644.1509433962265]",hiphop
739,"[3235.5740415074783, 7337.7512212695765, 7337.7512212695765, 1093.9960168874302, 0.44933378427748727, -76.68158554110845, 52.77576437399795, 34.63283924366127, 26.199298267929322, 16.671217580601045, 11.364142366727775, 5.870115497745982, 6.917247789312053, 3.6781102395720784, -0.9573639957319665, 3.8755227962515546, 4.4853231909544276, 0.6351285454977408, 5.428497501178157, 4.1928571179142695, 0.8136893486432377, 1.6338640842587455, 0.6932829513492585, -2.8081270662800755, -3.4087927411685808, 95.703125, 618.3695652173913]",hiphop
740,"[2272.7729014786296, 4964.435848227233, 4964.435848227233, 1045.521718238606, 0.482576490536841, -109.48844338696004, 97.37298807740075, -20.62284705078874, 37.36312254800576, -3.1089729980715477, 28.59839621180341, -14.160021074847126, 23.839701343590757, -8.729604819570673, 19.891531951378532, -11.281406773343248, 17.932617838561562, -3.467763682604009, 8.230629791915678, -8.94111434868201, 9.266077191497583, -4.982391325540876, 1.8441541489436337, -2.2397444300862603, 0.6702806744082384, 151.99908088235293, 657.5675675675676]",hiphop
741,"[2044.0534129274752, 4074.0304048542635, 4074.0304048542635, 1052.396969449708, 0.5132727604630726, -214.26043602313644, 100.34649510582558, -33.47946821176761, 47.24863281675336, -8.953871246532417, 12.97967082403132, -17.307899477167897, 11.074849343993087, -11.711507404532341, 8.799296420307394, -7.836923172588938, 6.261741831229756, -0.10334205357271618, 4.889789108200722, 1.2011010438295682, 3.7808449311113193, 1.4709329342400426, 3.483958042715995, 0.6563462586722291, 4.138599942924365, 112.34714673913044, 634.290909090909]",hiphop
742,"[2607.8277415533885, 5534.641062300609, 5534.641062300609, 1273.9160524271904, 0.47662277207635984, -114.28501468854998, 80.85198940859225, -18.193132849279497, 50.67269268368577, -14.911636828131208, 29.256879011619326, -20.064273339737635, 18.564345292904, -17.681546929554425, 16.675499423223208, -11.422699552155319, 16.291648796121134, -4.455135697492231, 10.558350480612432, -4.05601136616715, 9.136530986629177, -2.8450836615232253, 0.6215656276528545, -2.0066652653417507, 0.5508798924915285, 112.34714673913044, 642.2777777777778]",hiphop
743,"[2628.952414743044, 5411.520435306699, 5411.520435306699, 1387.6523510337054, 0.5337245022126907, -105.50632083747328, 76.6788616075318, -24.78766992821094, 55.21345390130381, -8.263179501413319, 28.902854561972564, -15.746757588177474, 26.300936327157483, -8.483731328505216, 20.45277672658801, -8.148474076515237, 13.91388592530918, -6.56067062655716, 9.870583590655029, -4.85702624226967, 5.876905340458693, -1.9445463523846278, 3.961370829430187, -3.6129551020814072, -2.2908797478330363, 103.359375, 639.62]",hiphop
744,"[2306.7846545029315, 5000.3578274543215, 5000.3578274543215, 915.8741239721122, 0.4922775909641774, -75.59872749085015, 91.01150158202243, 9.838456173354231, 25.11180195276257, 11.79189531555632, 10.170766872356621, 0.12910057054691748, 8.230044596544051, 1.6325169003960738, 0.4876915366299858, 1.8063890527185604, 5.491574148890929, 1.3103404005549597, 1.1403406157626634, -1.189165155871828, 0.38346674057296803, -1.2000577082984736, -2.0412741576139304, -1.1936054899803774, -2.635287235292343, 95.703125, 622.4255319148937]",hiphop
745,"[2595.6215203690226, 5858.530080843968, 5858.530080843968, 824.5315007389006, 0.4611786961742862, -146.4881968738212, 81.56629261796118, 31.96945223385142, 22.44210305958727, 5.074653987578249, 13.630815189849848, 6.48383948202716, 8.408040833934354, 4.419113897964965, 4.988879163030885, 1.8357115574458356, 2.87154240088144, 4.539955998209282, 3.859050929933495, 1.3383329527008145, 1.2192445521492492, 0.56139897228982, -0.1705661259079171, -0.6429795895364796, -0.06021985939463009, 103.359375, 637.7115384615385]",hiphop
746,"[2507.136100863062, 4457.046786221591, 4457.046786221591, 1408.3881812585823, 0.35439220109404523, -268.9615552721479, 79.92729443856874, -16.968582942688116, 19.057876751950527, 2.3423418415886537, -7.105923094416492, 4.770008817206516, -7.598838211671344, -10.013718465746788, 10.815023863791527, -2.7723741630099465, -5.479624178367093, 2.2971404795667336, -6.884855078443, 0.3936497181511127, -1.9347293585542729, -8.538865152484085, -3.203754462591058, -4.337526283097925, -1.4594699856751838, 117.45383522727273, 653.6610169491526]",hiphop
747,"[1683.2948874228077, 3618.0610816052786, 3618.0610816052786, 424.89052484610016, 0.42706930578567026, -114.01317923027217, 110.14165435099869, 17.895763747870287, 37.94621288180987, 27.990702286681536, 1.409508889408653, 15.55824073132757, 1.4167710939426792, 7.350121532316519, -3.328757750998351, 8.260502285551848, -0.18318092959156462, 0.6898573992547256, 3.347232553926862, -2.473525362758866, 0.769995443964245, -4.854833730229263, -2.3936594346858455, -3.292357952722971, -4.6100652888396505, 99.38401442307692, 626.7916666666666]",hiphop
748,"[2327.6845785619594, 4932.161024053799, 4932.161024053799, 967.9457720588235, 0.4246054514764799, -111.34972915831057, 89.9479839321634, 4.455327218088845, 14.538813698930955, 9.924243523267492, -9.492940163582153, 2.88321825370747, -0.17028656316136812, -3.0933031484183684, 3.247295245791642, -1.504752925129753, 1.577309400439362, 2.3991652849048535, -1.1625663890568372, 0.8787034498632008, 0.6747874089992772, -5.149934609093327, 2.72269692686122, 2.3490875167238907, -0.24388434379478005, 95.703125, 642.1428571428571]",hiphop
749,"[2473.1573404809087, 5509.627240882395, 5509.627240882395, 879.7148357343826, 0.5837064572258773, -168.2581983912171, 70.93019047132832, -3.050563427183593, 54.82121106259549, -12.121472468931845, 30.50674606157849, -1.5390982749175146, 28.832742922980994, -8.939637484664884, 18.759343026813266, -6.604994545155561, 14.598827606694163, -3.585846247564184, 14.18618163350133, -3.9758155437510343, 6.92776508082821, -4.177921108823826, 5.869064193254803, -1.516297242096438, 1.2854764568219252, 103.359375, 641.0]",hiphop
750,"[3185.4777955076293, 6278.3692539153135, 6278.3692539153135, 1523.2383490935247, 0.4765771875392994, -191.6221154181145, 41.31249522466018, 5.009899738561624, 65.46850896636715, -4.319691154116303, 42.64336952403192, -12.261321909776822, 23.816195526281618, -4.266441668086249, 16.034417167583666, -5.092077175412105, 16.436782141959945, -9.3662323294763, 6.673250803968039, -2.729179733313204, -0.4447792186480495, -7.4192702973012725, 4.570115499281269, -6.977909035136457, 2.472589220418979, 117.45383522727273, 634.5172413793103]",hiphop
751,"[2329.9470611605448, 5835.606295769287, 5835.606295769287, 726.7216082345866, 0.4779579375332908, -145.02241068549606, 84.06947876247123, 10.870801248745027, 43.61786786031052, 6.294728711551772, 36.13408938841368, -14.657152965394497, 26.806267836434586, -10.331996346243455, 24.70381081303544, -8.714691507376395, 18.79141713300873, -4.398911405844522, 9.877570334789787, -8.130709370729164, 8.818706707765518, -7.877114940189388, 2.8769756821967403, -4.343616021659009, -1.1208899518460518, 112.34714673913044, 641.290909090909]",hiphop
752,"[2083.4322501488873, 4479.430840795389, 4479.430840795389, 799.7503754944893, 0.4797452683209035, -198.9351947907947, 92.61385879807392, -19.531053990993346, 39.53272380640878, -0.6446534592914855, 33.59038623150813, -6.467283842795276, 27.53230824794387, -2.398014760605365, 15.002976931835404, -2.9916294838099065, 14.894031708916588, -3.387703628739255, 9.289009720591233, 0.8359086705955913, 8.28685932524265, -0.5888394055544529, -1.6153887951672052, 1.2544273421081933, 3.049957724277178, 99.38401442307692, 621.7446808510638]",hiphop
753,"[3211.823402767975, 6310.344311919954, 6310.344311919954, 1725.2654556888544, 0.4273596971972472, -79.68350724160805, 62.31433773601412, -5.130024061084434, 18.23199845828773, 12.87376548945177, -14.089769791402121, 4.9094486820670244, 1.678433307908536, -5.769087109575902, 0.8210001886208091, -3.7986311477444477, 2.01666439356705, 3.4210460264748246, -2.856166922376631, 1.2726317061562147, 1.746741549057686, -2.2659547777517903, -1.0287507132020586, -4.601867263315632, -2.8224786200103678, 103.359375, 633.5192307692307]",hiphop
754,"[2500.4216351880013, 5294.461746392836, 5294.461746392836, 996.1861243831162, 0.39342468781469986, -78.67942920678006, 73.10103218593625, 21.82421930970651, 49.19890465123993, 3.1087600731976512, 18.319383904546022, 1.8640832753347096, 8.398194205515924, 1.4298859007885694, 4.227636538367961, -1.3117938266596467, 1.2578665655362784, -3.0090847872823776, 1.7958950567846708, -1.8486373121246915, -0.998439585971023, -1.9055412180500897, -2.6409276633131915, -4.797227609793672, -4.875685707570504, 107.666015625, 623.2352941176471]",hiphop
755,"[2693.2029275751675, 5976.573153409091, 5976.573153409091, 1116.337776409868, 0.3928118448869838, -120.93680166257393, 77.27469106559359, 29.069134831167805, 10.438459175633687, 3.565504691420391, 5.364925355074707, 5.194996593509986, -0.8041426919524525, 1.3480947386267264, 2.3022011179212356, 3.0739171806066468, 1.19825633889829, -0.6716435536789651, -4.942010247252214, -0.06354736465073066, -4.487803201166014, -2.2150490386531945, -1.3777494806715471, -3.0795458285996937, -7.355110499233557, 184.5703125, 647.4631578947368]",hiphop
756,"[2345.270237988968, 5395.274774325696, 5395.274774325696, 776.8731659700753, 0.4162625869931107, -87.5333188302474, 79.358262813755, 25.052895609965898, 45.15822183049553, 11.181777843848623, 18.173106186643018, 3.5156615221734198, 7.002639793235312, 1.2617056894846896, 2.3582466200412933, -1.7757609909034457, -0.006982843276650031, -2.7001811516154106, -0.4851044803234691, -5.254099239925313, -3.863283771738234, -2.5015077156393177, -4.675340479118941, -4.982867979273438, -4.42239586711346, 99.38401442307692, 634.1666666666666]",hiphop
757,"[1716.940779300607, 3684.742400485789, 3684.742400485789, 539.5183395437251, 0.4395285545678994, -153.55417684782157, 92.81631158164288, -15.873793064232382, 57.9560682455402, 8.575274110591687, 18.469153364716117, 13.279618675576621, 11.164600302923226, 7.618721664530007, 12.967524571850104, 5.6628014673968154, 7.0223428815018645, 2.892115397599995, 1.6149314411781246, 0.013671785975878231, 3.025164658762682, -0.23698013473328808, -1.3913311603694596, -2.3176634973593595, -1.3250563362061252, 184.5703125, 651.1931818181819]",hiphop
758,"[2774.610523676527, 5968.152903404148, 5968.152903404148, 1108.6531458429663, 0.47390935886775654, -68.87376659592908, 62.40313157403902, 24.278760477518173, 53.774264863495475, -1.9418811934642588, 12.818270802753602, -4.35602624907734, 12.35511718643686, -0.21795493900246143, 9.060578761311607, -0.9766162723323398, 3.9344604760992716, 1.914130286137485, 2.2559317639437952, -2.53076169973432, -3.539323609474359, -2.9326966228472156, -3.653751747763714, -3.4250952531845003, -3.723180548440484, 99.38401442307692, 621.6170212765958]",hiphop
759,"[3140.8106740867834, 6336.7070810977375, 6336.7070810977375, 1471.0166607735941, 0.45115078369359923, -94.5252792457344, 51.68044059209459, 17.540301785855977, 28.92925836033063, 2.059516138086907, 3.7349730193927853, -1.8432076684823306, 4.375653100817728, 8.774710777749569, 2.1317803641922897, -1.3839854673186363, 4.682648702947455, 4.072360125695735, 0.011468082619582296, 0.21187240470539184, -0.43672266231744905, -4.118448338750808, -1.104124881975328, -0.12449412333363576, -2.755772622167267, 92.28515625, 631.6666666666666]",hiphop
760,"[1811.3628439789693, 3805.173458798579, 3805.173458798579, 674.5452512413228, 0.47354720027853653, -127.27117977512323, 95.79850386824101, -12.7944397775621, 37.94458132018058, 20.5778230407929, 23.2280367417356, 8.27986365443421, 9.624219740642864, 8.664107405543497, 5.506884945831097, 6.665293824418303, 4.023035237246271, 1.7413077665043517, 0.7143417501693501, -0.4271739009400044, 2.238182112725419, -1.6011703230014804, -1.2221653339502285, -2.223220409500901, -0.7428566725159582, 184.5703125, 642.5434782608696]",hiphop
761,"[3085.4703660242853, 6683.478250525667, 6683.478250525667, 1089.0246813963258, 0.48434338996412896, -44.55225619157762, 41.58985450527762, 29.925812444600044, 51.87230141666488, 12.871084905282142, 13.714073839917171, 7.95629371795088, 9.290729883107964, 8.396959363888307, 1.9070050877738014, 1.1367105251754765, 4.557048588514341, 5.521803768687658, 1.3217722413355562, 2.354688658744923, -0.8078704754758859, -4.256978828466151, -3.57044835785236, -3.8291120211572993, -4.432137087000611, 135.99917763157896, 644.9104477611941]",hiphop
762,"[2987.624631352412, 6404.870577146172, 6404.870577146172, 1378.9032265866872, 0.4608963708614076, -25.808987338592065, 70.88470835950925, 9.561948133197347, 17.496792058988955, -1.6211723720718638, -0.5381931458171746, 0.2628038949296112, -4.631948556386537, -0.5711361218455605, -3.063357365638484, -2.4071171423510664, 0.3823130846224067, -2.143044159646858, -0.3256645599446429, -2.366553725375876, 1.9420549172058872, 1.3154853858867588, -1.2833539054718455, -2.0178299530293287, -0.1912857653916425, 117.45383522727273, 634.9285714285714]",hiphop
763,"[2670.9590499314945, 5320.2666174231435, 5320.2666174231435, 1223.9004886717014, 0.4455584804643377, -98.81592975097304, 71.11611186676535, -10.04881579549206, 31.73723913463021, 5.151436393251757, 1.8796012585985282, -8.902962805883044, -4.260354991974938, -5.963320882302637, -4.2634345846689845, -0.6572687955517532, -1.8578487152602559, -0.5073418276146688, 2.57905460281775, -1.0616338525765072, 2.2029741927735293, -3.9466347267687256, 1.2005520905595963, 0.2691528561783516, 0.05893234700927551, 92.28515625, 623.7826086956521]",hiphop
764,"[2694.877519560326, 5599.98176025957, 5599.98176025957, 1500.829563277999, 0.460023311029388, -89.87410251825541, 79.76212254782853, -25.731056916132736, 47.734351157962095, -10.015048894923924, 31.550272055401425, -22.202999268814747, 26.636088647050936, -10.967958292300093, 18.82670368042973, -15.545072283988283, 14.418345548787686, -10.03194588141907, 8.894849659359307, -8.936963841035169, 7.228000271139496, -5.002688237458656, 3.1426499913976365, -4.724304566881284, -1.5816003297841505, 117.45383522727273, 617.0714285714286]",hiphop
765,"[2669.9796760526174, 5526.430800010876, 5526.430800010876, 1177.0883386673195, 0.49840542993803905, -103.10894207956547, 74.08576527070444, -22.43933603303533, 51.57961570323367, -7.073058130959635, 32.65555041260598, -14.97566505700075, 19.6219681027743, -7.054650041093509, 22.253259575193834, -7.310433627742715, 17.61212638630262, -0.02911815819536484, 14.706665082403005, -4.230864910743893, 10.655444862292898, -6.322238763708917, 1.0397810664129707, -1.8156150401730111, 5.55814270785283, 123.046875, 629.016129032258]",hiphop
766,"[2449.0569719995447, 4930.054334034223, 4930.054334034223, 1097.199430638537, 0.4718393600467022, -144.1061567773071, 73.3640472786167, 4.646121938995588, 24.012937854497178, 12.903985189151415, 14.013779876558518, 8.628233966539277, 6.898598786951182, -1.2318095819156079, -0.8582330308892296, 1.1522669279157804, 2.580178068114726, -1.1109929655177833, 3.1370226588744035, -4.237232901476935, -0.462213242660237, 1.656400409966519, 1.2078886615428228, -0.47472946520939807, -2.031405237979657, 92.28515625, 612.9090909090909]",hiphop
767,"[2327.6845785619594, 4932.161024053799, 4932.161024053799, 967.9457720588235, 0.4246054514764799, -111.34972915831057, 89.9479839321634, 4.455327218088845, 14.538813698930955, 9.924243523267492, -9.492940163582153, 2.88321825370747, -0.17028656316136812, -3.0933031484183684, 3.247295245791642, -1.504752925129753, 1.577309400439362, 2.3991652849048535, -1.1625663890568372, 0.8787034498632008, 0.6747874089992772, -5.149934609093327, 2.72269692686122, 2.3490875167238907, -0.24388434379478005, 95.703125, 642.1428571428571]",hiphop
768,"[1821.5197609779036, 4003.377184237239, 4003.377184237239, 517.4419834570879, 0.43793387738967643, -118.0510567733091, 102.18038150317041, 20.755558847942133, 37.00239883935658, 24.388184486044707, 7.832820856179486, 15.944739358086098, -1.5882542966923723, 6.7731341816245925, -0.7602497526754924, 8.584535706606557, 1.4893507114920985, -4.219116444997812, 3.0091523541434135, 0.9980617565268741, -0.9897564851899364, -5.466094138802115, -1.2970104884712956, -4.247594129938944, -5.021968161971685, 99.38401442307692, 641.875]",hiphop
